onset_K,V_m,tau_yr,psi_cm_per_yr,shipped_onset,psi_in_greve,stages,score_2100,ratio_2100_med,score_2300,ratio_2300_med,score_3001,ratio_3001_med,score_all,score_w_equal,score_w_3:2:1,score_w_4:2:1,score_w_6:3:1,ssp126_2300_cm,ssp126_2100_cm,ssp245_2300_cm,ssp245_2100_cm,ssp585_2300_cm,ssp585_2100_cm,ssp585_in_band,within_inventory
1.6,3.0,800.0,0.375,False,False,2,0.4319832125108703,1.5086769953673265,0.3691148621341066,1.021715881510756,0.547881922112652,1.0832052718677372,0.45571550990990944,0.45571550990990944,0.43445265395054855,0.43410073666954013,0.4276176937721317,16.999273130777386,6.5607906756379215,54.50239135566017,9.387590042408378,89.57083732498927,15.806779578352238,True,True
1.6,3.0,1600.0,0.1875,False,True,2,0.333304168824919,1.3683860290391672,0.5565539555121034,0.6458833197634614,0.636593290390832,0.6187361394498478,0.5247523199004983,0.5247523199004983,0.4757503958714719,0.4581207426599679,0.44733186196553804,11.787924851095818,6.001420411129141,28.873415197279762,8.21510188684467,61.743209629473824,13.944269924525216,True,True
1.6,3.0,2200.0,0.13636363636363635,False,False,2,0.3165110903951308,1.3463189120083896,0.6605810373894014,0.5727153021255622,0.8465719311382102,0.46191189277888983,0.6463308265103486,0.6463308265103486,0.5612421431576775,0.5332026859165622,0.5125291774645752,10.744086215282987,5.909389835675088,23.94548321080586,8.023430397993373,56.33729963628146,13.63798425992251,True,True
1.6,3.0,2700.0,0.1111111111111111,False,False,2,0.31005615343304366,1.3378778748407802,0.7096661422898197,0.5432106276933105,0.9982039225373678,0.38621685584040755,0.729422585054598,0.729422585054598,0.6180705991010927,0.5840991123236335,0.5553465657764259,10.319622707915144,5.87416363027917,21.965978909221555,7.950207819045354,54.15885628683109,13.520765074646985,True,True
1.6,3.0,3200.0,0.09375,False,False,2,0.30634813107573766,1.333037885978823,0.7407528783552852,0.5257938434369468,1.1211403974160603,0.3368368114284664,0.7957218515125075,0.7957218515125075,0.6628138220926388,0.6244748827107129,0.5887440305917968,10.067923164736575,5.853958105650302,20.799949857432203,7.908252689968836,52.87338535034427,13.453534129308265,True,True
1.6,4.5,800.0,0.5625,False,False,2,0.49494805728647834,1.6084925816984335,0.4736191073842869,1.292736002032655,0.7445176417874896,1.53598426949075,0.5841218928796604,0.5841218928796604,0.5381848156731353,0.5322232284535205,0.5193354572953041,20.801009473996455,6.93954199558859,72.89114276064595,10.179759708655247,109.62026865165669,17.067688726069626,True,True
1.6,4.5,1600.0,0.28125,False,True,2,0.3512594839711327,1.3921247235156344,0.46615021522021877,0.7289871594117128,0.517347712536678,0.839280570863916,0.45030652667431476,0.4503065266743147,0.42276675547430903,0.4133095696042774,0.4074108584211399,12.983987054474103,6.1004865988254195,34.44767852307533,8.421027475309684,67.87882710838353,14.273924245329091,True,True
1.6,4.5,2200.0,0.20454545454545456,False,True,2,0.32621312229583166,1.359024047969468,0.5915552706443423,0.6192351329548642,0.6507604051625039,0.6040442008574791,0.5415538582980036,0.5415538582980036,0.4903416130371856,0.4704138582162746,0.4595423839600153,11.418229100754857,5.962440735644341,27.055780543364484,8.133520242032738,59.76996211859498,13.814495748425035,True,True
1.6,4.5,2700.0,0.16666666666666666,False,False,2,0.3165540228709734,1.346362492218054,0.6569411547458834,0.5749781213064866,0.7985146957330318,0.4905016454497556,0.6243406787687493,0.6243406787687493,0.5479337595437846,0.5212066876123018,0.5033467451045016,10.78153383970309,5.909601427550464,24.08652409098803,8.023686373610708,56.502297094419426,13.638666970511744,True,True
1.6,4.5,3200.0,0.140625,False,False,2,0.3109993917851711,1.3391025089251178,0.6999079493512375,0.5488529449219411,0.932726461230284,0.41643157883184395,0.6967951422369345,0.6967951422369345,0.5971994071890221,0.5652563784150468,0.5403624519078661,10.403984524935238,5.879293140607161,22.337480513303994,7.960753679995931,54.57409068968921,13.537820552503666,True,True
1.6,6.0,800.0,0.75,False,False,2,0.5546618375093355,1.7083081680295402,0.616435189528539,1.5637561225545538,0.9485548193693734,1.9887632671137632,0.727415136454002,0.727415136454002,0.6560856388580601,0.6425773935692735,0.6233483615083557,24.602745817215524,7.318293315539259,91.27989416563173,10.971929374902114,129.6696999783241,18.328597873787015,True,True
1.6,6.0,1600.0,0.375,False,False,2,0.3690489256009775,1.4158634179921012,0.4041939692388212,0.8120909990599643,0.5386285680360972,1.0598250022779845,0.4433548648509023,0.4433548648509023,0.41341214147312894,0.4073704354571132,0.39967758074917475,14.180049257852389,6.199552786521697,40.02194184887091,8.626953063774696,74.01444458729324,14.603578566132967,True,True
1.6,6.0,2200.0,0.2727272727272727,False,True,2,0.33588096377103155,1.371729183930546,0.5321009890201636,0.6657549637841662,0.5453920182543396,0.7461765089360682,0.48076326049159757,0.48076326049159757,0.4476165479662411,0.43342151471139545,0.42705303793168276,12.092371986226729,6.015491635613594,30.166077875923108,8.243610086072103,63.20262460090851,13.991007236927558,True,True
1.6,6.0,2700.0,0.2222222222222222,False,True,2,0.323039803651409,1.3548471095953272,0.6090501955365468,0.6067456149196626,0.6602521868431485,0.5947864350591037,0.5511290851991654,0.5511290851991654,0.49847791255427326,0.47737916804299213,0.4663569084659648,11.243444971491039,5.945039224821756,26.2070692727545,8.097164928176063,58.84573790200776,13.756568866376506,True,True
1.6,6.0,3200.0,0.1875,False,True,2,0.3156455480831134,1.3451671318714125,0.6617805078169428,0.5719120464069354,0.7896443228146721,0.4960263462352214,0.6221263829546163,0.6221263829546163,0.5474701473871141,0.520710158712544,0.5035068172607923,10.740045885133902,5.90462817556402,23.875011169175792,8.013254670023027,56.274796029034135,13.622106975699067,True,True
1.6,7.42,800.0,0.9275,False,False,2,0.6083422820668234,1.8028002564229881,0.7467317651808764,1.820321836648618,1.1177244418748622,2.417394051530215,0.8518600411736054,0.8518600411736054,0.7610043344900188,0.7411232705279052,0.7171202764011444,28.201722888796244,7.676844565092559,108.68791216235161,11.72184999228248,148.64982830090264,19.522258533626143,False,True
1.6,7.42,1600.0,0.46375,False,False,2,0.3857165885407494,1.4393107662569307,0.37142385431156216,0.8907626339269757,0.6184379983874607,1.2686070640166356,0.47229881927887535,0.47229881927887535,0.4290898851016617,0.4231659694079612,0.41097400362523434,15.3123214770505,6.293335444207508,45.29891113062405,8.821895954188241,79.82282913399445,14.915651323160636,True,True
1.6,7.42,2200.0,0.3372727272727273,False,True,2,0.34499629366541645,1.383756712640367,0.48421038912537023,0.7097937369692386,0.5123321759943364,0.8807284272504661,0.45312485480969017,0.4531248548096902,0.42592467807536105,0.4153300634098953,0.4098777887647933,12.730560584473432,6.065713154251152,33.11049268407861,8.3478284717627,66.45221175083198,14.158104779376615,True,True
1.6,7.42,2700.0,0.2748148148148148,False,True,2,0.3291665584837568,1.362879214045813,0.5679015339069585,0.6368188422068026,0.5747592129781737,0.6935093692226199,0.5037231145319178,0.5037231145319178,0.46555062864726177,0.4486129337392894,0.44136020990673386,11.680720842916964,5.978587006238581,28.214518711493426,8.166724626497933,61.06419519985806,13.868182661128479,True,True
1.6,7.42,3200.0,0.231875,False,True,2,0.32003839111223514,1.3509083082605717,0.6280493147454047,0.5937413291460633,0.6865198746178561,0.5713760593770855,0.5680903835902633,0.5680903835902633,0.5111221538775875,0.4884230761034497,0.47636066107688635,11.058183972788637,5.928612008656514,25.330540190067754,8.062955607248677,57.88479708361401,13.701898122990713,True,True
1.85,1.0,800.0,0.125,False,False,2,0.3293673637086153,1.3701744322964027,0.5446225298011983,0.6545880922079047,0.8159872507586711,0.47827169709741213,0.5974757327412594,0.5974757327412594,0.5138922024062859,0.4917888679446934,0.46974178598034527,9.52283680410205,5.826295515654115,28.834493065880437,8.097421784177854,62.32830037781286,13.954399800449723,True,True
1.85,1.0,1600.0,0.0625,False,False,2,0.3054322139527375,1.333709530145216,0.7318788085014881,0.5330951161574674,1.1767580418344166,0.3236610664405287,0.8192872749480896,0.8192872749480895,0.675267747101017,0.6357456835390086,0.5959389468681392,9.4378496393854,5.809239664675333,21.058545024487096,7.8792284134454915,53.387954309386906,13.459108750537757,True,True
1.85,1.0,2200.0,0.045454545454545456,False,False,2,0.30152312151482025,1.327751194303739,0.7742757235776944,0.5095447776767935,1.3424373725122982,0.271657730568448,0.9115110509565104,0.9115110509565104,0.7386804078654235,0.6933159105336173,0.6439055788181413,9.419809697566674,5.806465486222855,19.57968197799207,7.843797092015795,51.65992494726596,13.378079744434869,True,True
1.85,1.0,2700.0,0.037037037037037035,False,False,2,0.3000303247020416,1.3254753321979318,0.7919958910391659,0.5000611036584466,1.4344987435335677,0.24658991367359756,0.9617800047070915,0.9617800047070915,0.7726961687566969,0.7243099584144582,0.6693032417307588,9.412354407860162,5.805407355755722,18.987656205389985,7.830289285720827,50.96467517044988,13.347118110016323,True,True
1.85,1.0,3200.0,0.03125,False,False,2,0.2991750721479239,1.3241714200344623,0.8026308060838138,0.4944670350970594,1.4998413747944563,0.2302487888816992,0.9972037712548679,0.9972037712548679,0.7965000253901415,0.7460351836277747,0.6869648553556342,9.407895485931078,5.804801594668194,18.639576450179334,7.822558295706023,50.55477591536856,13.329375577678979,True,True
1.85,2.0,800.0,0.25,False,True,2,0.361772874257948,1.4275754353174392,0.35134041632030355,0.829500543948851,0.42485483930899576,0.778896117573113,0.3807104477916929,0.3807104477916929,0.36968920469566785,0.3685687105857603,0.3655269585403774,9.649873163864852,5.849302995571646,39.94409758607226,8.391592858441062,75.18462608397131,14.623838317981983,True,True
1.85,2.0,1600.0,0.125,False,False,2,0.3138638101016988,1.3465104202041984,0.6432672290859448,0.5865145918479765,0.831311456393724,0.469674856259346,0.6333461288634409,0.6333461288634409,0.549878117925227,0.5227272108484082,0.502346480959956,9.479898834431552,5.815191293614082,24.392201503285573,7.955206116976339,57.303933947119404,13.63325621815805,True,True
1.85,2.0,2200.0,0.09090909090909091,False,False,2,0.3060233937162538,1.3345937485212447,0.7207946837561465,0.5394139148866286,1.0619141070221314,0.3656681845151847,0.7617648071693667,0.7617648071693667,0.638709959666057,0.6025366370557669,0.5699296802321897,9.443818950794101,5.809642936709127,21.434475410295523,7.884343474116945,53.8478752228775,13.471198205952275,True,True
1.85,2.0,2700.0,0.07407407407407407,False,False,2,0.303031785648667,1.33004202430963,0.7543262617683933,0.520446566849935,1.2004795892341984,0.31553255072548364,0.8370558755692096,0.8370558755692096,0.6897647246096703,0.6487879375099106,0.6082059807687576,9.428908371381077,5.80752667577486,20.250423865091356,7.8573278615270095,52.45737566924535,13.409274937115185,True,True
1.85,2.0,3200.0,0.0625,False,False,2,0.30131872150734057,1.3274341999826913,0.7747775984019494,0.5092584297271605,1.3039711006860437,0.282850301141687,0.8928258378766979,0.8928258378766979,0.72724138601382,0.6828588196606791,0.6360769956511365,9.419990527522911,5.806315153599804,19.554264354670053,7.8418658814974025,51.63757715908272,13.373789872440497,True,True
1.85,3.0,800.0,0.375,False,False,2,0.3938852298483933,1.4868402416236026,0.25339084001663037,1.0044129956897974,0.3407598131573227,1.0795205380488138,0.3343998317184927,0.3343998317184927,0.3439883255649445,0.35155031808965576,0.35208116243734827,9.776909523627655,5.8723104754891775,51.05370210626408,8.68576393270427,88.04095179012975,15.293276835514245,True,True
1.85,3.0,1600.0,0.1875,False,True,2,0.32231739036470614,1.359311310263181,0.5641246524398484,0.6399340675384857,0.5955854663212798,0.6156886460781633,0.5088703735776039,0.5088703735776039,0.46598655114148935,0.44829029102643386,0.43963199598679825,9.521948029477706,5.8211429225528315,27.72585798208405,8.031183820507186,61.2199135848519,13.807403685778343,True,True
1.85,3.0,2200.0,0.13636363636363635,False,False,2,0.31053313293586904,1.3414363027387504,0.6706581343058977,0.5692830520964637,0.8504905561095326,0.45967863846192125,0.6505247486435177,0.6505247486435177,0.5645339275611543,0.5356734291467279,0.5149044712632918,9.467828204021528,5.812820387195399,23.28926884259898,7.924889856218096,56.03582549848905,13.564316667469681,True,True
1.85,3.0,2700.0,0.1111111111111111,False,False,2,0.30603806948273987,1.3346087164213285,0.718307102299578,0.5408320300414232,1.0149677038084877,0.3844751877773698,0.7393203710077277,0.7393203710077277,0.6249089968574723,0.590003247702102,0.5603579676646578,9.445462334901991,5.809645995793999,21.513191524792727,7.884366437333193,53.95007616804082,13.471431764214046,True,True
1.85,3.0,3200.0,0.09375,False,False,2,0.3034650200329381,1.3306969799309205,0.7478255006836882,0.5240498243572617,1.1426733027699876,0.3354518134016748,0.807679035822125,0.807679035822125,0.6708776951327349,0.6316138410388848,0.5946408433317752,9.432085569114742,5.807828712531414,20.468952259160773,7.861173467288781,52.72037840279687,13.418204167202013,True,True
1.85,4.5,800.0,0.5625,False,False,2,0.4410717290852775,1.5757374510828475,0.29902148038676474,1.266781673301217,0.5294648783626084,1.5304571687623647,0.4337015768745834,0.4337015768745834,0.41689198430763524,0.4204313821503579,0.414227016961384,9.967464063271857,5.906821695365474,67.71810888655182,9.127020544099084,107.32544034936743,16.297434611812633,True,True
1.85,4.5,1600.0,0.28125,False,True,2,0.33501716767408446,1.3791855801451078,0.46122711821608225,0.7200632810742493,0.3838820144108332,0.8347093308063894,0.3967922874764565,0.3967922874764565,0.3893447097481099,0.3820568994066208,0.3819654147354245,9.585021822046933,5.830070365960955,32.72634270028177,8.145150375803457,67.09388304145065,14.068624887208783,True,True
1.85,4.5,2200.0,0.20454545454545456,False,True,2,0.3173115058779102,1.3517001340650088,0.6011574647008638,0.6140867579112164,0.6154968294850812,0.6006943193820262,0.5294378264518773,0.5294378264518773,0.4836797696005159,0.46358283415886437,0.454656660544849,9.503842083862668,5.817586562924807,26.07145899105416,7.985709429369821,59.317750911906366,13.703994359745789,True,True
1.85,4.5,2700.0,0.16666666666666666,False,False,2,0.3105552673278675,1.341458754588876,0.6671570909772647,0.5714102248286558,0.7964460767259335,0.48788914335519895,0.626064296814755,0.626064296814755,0.5498268277997286,0.522398563971303,0.5048058586869183,9.470293280183363,5.812824975822706,23.407343014344786,7.924924301042466,56.18912691623403,13.564667004862338,True,True
1.85,4.5,3200.0,0.140625,False,False,2,0.3066889523266052,1.3355911498532642,0.7089953808841813,0.5462369163024133,0.9454206439939642,0.41435408179165645,0.7048765276472796,0.7048765276472796,0.6029570790083576,0.5701380219156129,0.5446275998616322,9.45022813150249,5.810099050928829,21.840984115896852,7.890134845975849,54.3445802683681,13.484825609344288,True,True
1.85,6.0,800.0,0.75,False,False,2,0.48679122679815406,1.6380231130783176,0.4338272813649174,1.5291503509126363,0.7466965693385983,1.9813937994759159,0.5723424310690699,0.5723424310690699,0.523587796241461,0.5184910497540766,0.5043776648264046,10.15801860291606,5.941332915241771,84.38251566683955,9.568277155493897,126.60992890860511,17.301592388111025,True,True
1.85,6.0,1600.0,0.375,False,False,2,0.34771517830840093,1.4025654992917727,0.3762892135172066,0.800192494610013,0.33423168954102367,1.0537300155346152,0.35318089780776096,0.35318089780776096,0.3553438481223439,0.3542640959220789,0.35523606380516876,9.648095614616162,5.838997809369079,37.72682741847949,8.259116931099728,72.9678524980494,14.329846088639224,True,True
1.85,6.0,2200.0,0.2727272727272727,False,True,2,0.3241014246814207,1.3619639653912674,0.5379236151254696,0.6588904637259692,0.45347535465942374,0.7417100003021311,0.4472297867516098,0.4472297867516098,0.42807490176844415,0.41482017836043905,0.41279241093988306,9.53985596370381,5.822352738654215,28.853649139509344,8.046529002521547,62.599676325323685,13.843672052021898,True,True
1.85,6.0,2700.0,0.2222222222222222,False,True,2,0.31508015624373903,1.348308792756424,0.6192158598377242,0.6019884196158882,0.6284469205508441,0.5913030989330282,0.5408787041728148,0.5408787041728148,0.49322554149103026,0.47191163118492235,0.46269681264571394,9.495124225464735,5.816003955851414,25.30149450389684,7.965482164751741,58.42817766442724,13.657902245510629,True,True
1.85,6.0,3200.0,0.1875,False,True,2,0.30991763349836354,1.340485319775608,0.6719728922953074,0.5684240082475649,0.7864864485292665,0.49325635018163816,0.6234734533918627,0.6234734533918627,0.549211994336628,0.5217897534848583,0.5049254672700415,9.468370693890236,5.8123693893262445,23.21301597263293,7.919096224662917,55.96878213393933,13.551447051486564,True,True
1.85,7.42,800.0,0.9275,False,False,2,0.5286060481564191,1.6864608182856906,0.563739772431977,1.7775260323847801,0.9247115952172553,2.408280476551411,0.6957773636967611,0.695777363696761,0.6230261710414198,0.6104324009565142,0.5903427184508582,10.33841023377924,5.974003536724665,100.15815408551194,9.986000080947653,144.8659114113501,18.252195083006836,True,True
1.85,7.42,1600.0,0.46375,False,False,2,0.359713299274608,1.424698489417282,0.31311359759661567,0.8760481500905358,0.39681555959821263,1.261069597077336,0.3581882051911452,0.3581882051911452,0.3515972628268752,0.3527681288323471,0.3504204488024452,9.707805471581699,5.847449122462103,42.46061961837333,8.367005270113532,78.52854358362954,14.577135492660041,True,True
1.85,7.42,2200.0,0.3372727272727273,False,True,2,0.3305352883533892,1.3716803923801255,0.4834380661855296,0.701304638563935,0.361658669368766,0.8752048449064971,0.3973927250691474,0.39739272506914747,0.39284909132824564,0.38456580863384615,0.3856754523848191,9.573949103286756,5.82686471834472,31.48745581338025,8.10410486510518,65.70656571669207,13.975900267376614,True,True
1.85,7.42,2700.0,0.2748148148148148,False,True,2,0.31936925035554997,1.3547934955550354,0.5765865412441502,0.6309357773478016,0.5057056727606051,0.6892016435467065,0.47964812973637744,0.47964812973637744,0.4521490279336446,0.43566520219753024,0.4318651009898726,9.518630853664433,5.819013390278591,27.09462458067279,8.00387694239652,60.547812372716805,13.746164939991012,True,True
1.85,7.42,3200.0,0.231875,False,True,2,0.3129778810471249,1.345118467302093,0.6384938646966508,0.5894277886223085,0.6625270809177468,0.5679504975908208,0.5611214076084319,0.5611214076084319,0.5079626668588558,0.48493174476398715,0.47430963545596194,9.485545652950638,5.814518643009131,24.511872797009755,7.946512996486675,57.50635990001343,13.614515350047917,True,True
2.1,1.0,800.0,0.125,False,False,2,0.32059802526502346,1.3617096095387518,0.5667382388118622,0.6500859833349376,0.8971876509641857,0.4317606562053679,0.6400315112497815,0.6400315112497815,0.5409373693132559,0.5152617253009951,0.48838723753394125,9.395800444339248,5.803288035736584,27.097354366760392,7.93474155394656,61.848031329310125,13.809390566944087,True,True
2.1,1.0,1600.0,0.0625,False,False,2,0.3030920224943619,1.3310826725590126,0.7408646736143986,0.5315586403843867,1.229233156391409,0.32286039738846295,0.8469079823061216,0.8469079823061216,0.6933456814954925,0.6520554510151961,0.6090028071527774,9.395800444339248,5.803288035736584,20.49972394434375,7.836969530260501,53.22496899686626,13.420759688006513,True,True
2.1,1.0,2200.0,0.045454545454545456,False,False,2,0.3002659425509161,1.3263404090755981,0.779569184378679,0.5086601538052403,1.379948305121257,0.27107216878237084,0.9313332869773059,0.931333286977306,0.7516861557015975,0.7051192499243015,0.6533298923240453,9.395800444339248,5.803288035736584,19.263013420017494,7.8212098193140545,51.56622975659622,13.357482489537409,True,True
2.1,1.0,2700.0,0.037037037037037035,False,False,2,0.29918947458601375,1.324531591723259,0.7956874028501824,0.4994486628350708,1.4635340177865368,0.2461337011266527,0.9771667558091823,0.9771667558091823,0.782806035196087,0.7335068481654765,0.676636771140923,9.395800444339248,5.803288035736584,18.77012658655671,7.815215198403428,50.89985722127857,13.333339160897095,True,True
2.1,1.0,3200.0,0.03125,False,False,2,0.29857348019399443,1.3234960669683393,0.8053446066182007,0.4940182957759067,1.5228280732739046,0.2298862509860103,1.0094109502139172,1.0094109502139175,0.8045292185283083,0.7533496346195414,0.6927930344214719,9.395800444339248,5.803288035736584,18.48104245366163,7.811788541591248,50.5073079836495,13.31951494424796,True,True
2.1,2.0,800.0,0.25,False,True,2,0.34469169113003617,1.4143733963723901,0.3745167044740785,0.7702645862187553,0.5071471574381116,0.601774425391648,0.4148386687061872,0.4148386687061872,0.3860399048803241,0.3804082789571794,0.3729424481997772,9.395800444339248,5.803288035736584,36.46982018783217,8.066232397978476,74.22408798696584,14.33381985097071,True,True
2.1,2.0,1600.0,0.125,False,False,2,0.3092083741971786,1.3412567050317916,0.6594738917299044,0.5834416403018149,0.9126655584624703,0.4294086257855762,0.6741597372904686,0.6741597372904686,0.5758471303756713,0.5457902951611981,0.520704789229535,9.395800444339248,5.803288035736584,23.274559342998884,7.870688350606358,56.97796332207811,13.556558093095562,True,True
2.1,2.0,2200.0,0.09090909090909091,False,False,2,0.3035156614099015,1.3317721780649632,0.7308097578018361,0.5376446671435223,1.1248961208182333,0.36449706094303025,0.7940604388104173,0.7940604388104173,0.6595354876719342,0.6212940543406187,0.5848393394132771,9.395800444339248,5.803288035736584,20.801138294346377,7.839168928713464,53.66048484153803,13.430003696157353,True,True
2.1,2.0,2700.0,0.07407407407407407,False,False,2,0.30135293808244845,1.3281545433602844,0.7614375089312378,0.5192216852031831,1.2511894938509334,0.31462012563159397,0.8633415358982192,0.8633415358982192,0.7068109234925731,0.6642185185508788,0.6204609535894041,9.395800444339248,5.803288035736584,19.81536462742481,7.827179686892211,52.32773977090274,13.381717038876728,True,True
2.1,2.0,3200.0,0.0625,False,False,2,0.30011696270886173,1.3260834938504455,0.7800601526664356,0.5083609510848552,1.3452305412931547,0.2821252253503092,0.9143684965248692,0.9143684965248692,0.7412650747990015,0.6955895400928634,0.6461847941878063,9.395800444339248,5.803288035736584,19.237196361634645,7.820326373267852,51.54264129564459,13.354068605578457,True,True
2.1,3.0,800.0,0.375,False,False,2,0.3689853921369682,1.4470589251730204,0.24169347738630068,0.804090673415081,0.3177855741396163,0.8268480925627867,0.3138755739422869,0.3138755739422869,0.32307630780380314,0.33002597811066303,0.3306261029966215,9.395800444339248,5.803288035736584,45.84228600890394,8.197723242010394,86.60014464462155,14.858249134997335,True,True
2.1,3.0,1600.0,0.1875,False,True,2,0.31537447585963035,1.3514307375045709,0.5858301760867823,0.6353246402192433,0.6891942302743528,0.48087254391011186,0.5530662233648169,0.5530662233648169,0.49324872994301905,0.47196048829266335,0.4584044101912075,9.395800444339248,5.803288035736584,26.04939474165402,7.904407170952214,60.73095764728996,13.692356498184612,True,True
2.1,3.0,2200.0,0.13636363636363635,False,False,2,0.30678199971971687,1.3372039470543282,0.6848465717010105,0.5666291804818043,0.9308396881849111,0.4268610319212957,0.6903121388721767,0.6903121388721768,0.5897510441841147,0.5581798174231196,0.532747423975399,9.395800444339248,5.803288035736584,22.339263168675256,7.857128038112874,55.75473992647984,13.5025249027773,True,True
2.1,3.0,2700.0,0.1111111111111111,False,False,2,0.30352424628133357,1.3317774949973102,0.7285760647711608,0.5389947075712956,1.0821856288080054,0.3831065501365353,0.7733209306699387,0.7733209306699387,0.6466777667117003,0.609599373340047,0.5758781807079323,9.395800444339248,5.803288035736584,20.860602668292906,7.839144175380994,53.755622320526896,13.43009491685636,True,True
2.1,3.0,3200.0,0.09375,False,False,2,0.3016645840079561,1.3286709207325518,0.7555360323910452,0.5227036063938036,1.198729561895408,0.33436419971460807,0.8364187109432396,0.8364187109432397,0.6893990763433568,0.6483636589823795,0.6079034280832543,9.395800444339248,5.803288035736584,19.99335026960766,7.8288642049444555,52.57797460763968,13.388622266908953,True,True
2.1,4.5,800.0,0.5625,False,False,2,0.4053350614598368,1.4978954775667197,0.19243978116773527,0.9808947203734154,0.35473677309926216,1.1644585933194949,0.33023615772828036,0.3302361577282803,0.3398023575272833,0.34991639106164607,0.3496736276313146,9.395800444339248,5.803288035736584,59.90098474051161,8.394959508058268,105.16422963110513,15.644893061037271,True,True
2.1,4.5,1600.0,0.28125,False,True,2,0.32469955397160727,1.3711832231200896,0.48772645861730907,0.7131491400953857,0.45794938137403396,0.6454952703404827,0.4293501037170803,0.42935010371708027,0.4086076426556626,0.39770610724307226,0.39445249819251615,9.395800444339248,5.803288035736584,30.211647839636726,7.954985401470998,66.36044913510774,13.896054105818187,True,True
