source,module,scenario,component,year,med,p05,p17,p83,p95
FACTS,deconto21,ssp585,ais,2150,198.75849609375,17.594000244140627,89.08699951171876,356.27131054687476,425.9649438476562
FACTS,emuAIS,ssp126,ais,2100,9.451589584350586,-1.969220743179321,2.9757373580932622,14.35746189880371,19.136685638427732
FACTS,emuAIS,ssp245,ais,2100,9.068058395385744,-1.9027478599548335,2.6231082859039323,14.098964096069334,18.981904830932617
FACTS,emuAIS,ssp585,ais,2100,9.235869979858398,-2.246506977081299,2.877528007507325,14.158105453491212,18.26432807922363
FACTS,larmip,ssp126,ais,2100,11.89890022277832,2.657296361923218,4.535318008422852,24.730479736328128,41.92311462402341
FACTS,larmip,ssp126,ais,2150,22.690328979492183,6.647452754974366,10.19671827697754,44.902688476562496,79.19475585937498
FACTS,larmip,ssp245,ais,2100,12.73363037109375,2.5953579998016365,4.416555896759034,26.742700958251945,47.536203155517555
FACTS,larmip,ssp245,ais,2150,27.68946075439453,7.643099632263185,11.611618133544924,54.940114013671874,95.74354217529296
FACTS,larmip,ssp585,ais,2100,14.42544631958008,1.9284207248687744,4.592133903503418,32.72116540527344,59.64871673583975
FACTS,larmip,ssp585,ais,2150,37.44003753662109,8.132386741638184,14.23699694824219,80.14211950683594,142.39380187988274
Ladrillo,L18,ssp126,ais,2100,4.755448181087969,3.78659069709272,4.212519108451808,5.31480599483112,8.56594954548631
Ladrillo,L18,ssp126,ais,2150,7.336781818435618,5.77654250636459,6.473940862706819,8.2228866625792,10.94278774722046
Ladrillo,L18,ssp126,ais,2300,14.594226140280291,11.468924605721371,12.882629261122087,16.357561675953274,19.087645957889
Ladrillo,L18,ssp245,ais,2100,11.33763374319568,4.464765841541081,5.14352701671148,41.07760181703093,59.23418855892506
Ladrillo,L18,ssp245,ais,2150,53.738762157158256,7.942807921760578,9.7718941906938,96.52911159686944,127.7942422661466
Ladrillo,L18,ssp245,ais,2300,184.8328512445236,19.593628001048693,26.210666981854143,271.1037701855654,336.3826494646846
Ladrillo,L18,ssp585,ais,2100,43.85321226263348,18.230115384587453,28.044564656605928,62.71104772788087,79.59267900579138
Ladrillo,L18,ssp585,ais,2150,103.56322237011528,57.373654584633464,74.83584939620553,136.43632150071423,163.0563053989298
Ladrillo,L18,ssp585,ais,2300,302.8865375904471,185.84851228958533,228.38960894554367,384.7631542048003,448.5495868627205
MAGICC-SLR,Nauels2025,ssp126,ais,2100,3.658585883495484,-1.209318380234194,-0.1838707759693835,13.09795399562586,20.188433270466607
MAGICC-SLR,Nauels2025,ssp126,ais,2150,5.335333641839513,-1.867046554268465,-0.2619986887373479,19.482915405660737,31.304144734440865
MAGICC-SLR,Nauels2025,ssp126,ais,2300,8.707630226188467,-6.773451438256626,-1.2282215783551444,35.610695889859635,62.822900253764374
MAGICC-SLR,Nauels2025,ssp245,ais,2100,11.22064403950782,0.4062856432393033,3.2070470725488787,23.876355423846952,36.219535649730474
MAGICC-SLR,Nauels2025,ssp245,ais,2150,27.214450363997713,2.972837642914985,9.42347976165198,54.398901012790525,83.06966768465031
MAGICC-SLR,Nauels2025,ssp245,ais,2300,83.45760524881848,11.304235063221784,30.506765293209643,172.90842911576806,282.86827965104095
MAGICC-SLR,Nauels2025,ssp585,ais,2100,39.10482465634479,13.471885584244488,22.13139282543781,65.86979590051418,92.47127859378244
MAGICC-SLR,Nauels2025,ssp585,ais,2150,153.6184918183695,68.35706319079313,96.11362230201064,241.32297608295815,344.5871303046443
MAGICC-SLR,Nauels2025,ssp585,ais,2300,712.0168775774996,358.0747202420659,470.0009750617715,1005.1468216197162,1303.0132389165285
FACTS,FittedISMIP,ssp126,gis,2100,7.673104858398438,4.525958003997803,5.77243059539795,9.57296809387207,11.587556419372556
FACTS,FittedISMIP,ssp126,gis,2150,13.178759765625,8.287637825012208,10.020847290039065,16.53970703125,19.403796615600584
FACTS,FittedISMIP,ssp245,gis,2100,10.206577682495118,6.310316390991211,7.825998588562013,12.147649772644044,14.164100799560543
FACTS,FittedISMIP,ssp245,gis,2150,18.194348907470705,11.129402809143068,14.368693572998048,22.767957626342778,26.062773437499995
FACTS,FittedISMIP,ssp585,gis,2100,14.015732574462891,9.469507446289064,10.970763641357422,17.35151599121094,20.932868270874017
FACTS,FittedISMIP,ssp585,gis,2150,27.330293273925783,17.955302734375,20.9535464630127,33.481986083984374,42.92229843139648
FACTS,bamber19,ssp126,gis,2100,13.047777557373047,2.4607778263092044,7.096977684020998,25.77977709960937,58.17277709960935
FACTS,bamber19,ssp126,gis,2150,22.202161407470705,4.005986452102664,12.224450233459477,62.948309204101555,90.94838531494132
FACTS,bamber19,ssp245,gis,2100,14.39277801513672,1.5082777500152598,6.785407611846927,38.79677709960937,74.18777709960926
FACTS,bamber19,ssp245,gis,2150,25.616963958740236,4.097510356903077,12.596490844726564,67.11652081298827,92.99298736572251
FACTS,bamber19,ssp585,gis,2100,20.277777099609377,1.5082777500152598,8.278077583312992,49.79477709960938,94.69277709960934
FACTS,bamber19,ssp585,gis,2150,38.12635498046875,3.876080169677735,15.10679061889649,78.76690844726558,125.73142578124992
FACTS,emuGrIS,ssp126,gis,2100,5.45550937652588,-2.281760730743408,1.1131318149566654,9.90415538787842,14.857434387207018
FACTS,emuGrIS,ssp245,gis,2100,7.969259643554688,0.3782433360815051,3.512177669525147,12.172385856628418,17.22979354858398
FACTS,emuGrIS,ssp585,gis,2100,12.718230056762696,4.991317138671875,7.797450233459473,17.118047790527342,22.095598907470706
Ladrillo,L18,ssp126,gis,2100,6.458803020980346,5.751998580630381,6.063599234506242,6.897761642113453,7.210311458099479
Ladrillo,L18,ssp126,gis,2150,7.86841047156355,6.844595517919307,7.276614861332611,8.533033016016326,9.02518094144618
Ladrillo,L18,ssp126,gis,2300,9.916730392131663,8.201565128379393,8.915267734262924,11.21426010795015,12.189668021204842
Ladrillo,L18,ssp245,gis,2100,8.458467856648976,7.38418838927273,7.8227571672275715,9.130506310326478,9.582122296118596
Ladrillo,L18,ssp245,gis,2150,12.412078870727203,10.587945623672455,11.345406499823866,13.632920687575126,14.44909206978628
Ladrillo,L18,ssp245,gis,2300,18.111880534907183,14.733726048800868,16.099624689507504,20.57931932249971,22.503262157452525
Ladrillo,L18,ssp585,gis,2100,13.922710616412411,11.608501473458878,12.412548855648105,15.448013337405254,16.515891635297514
Ladrillo,L18,ssp585,gis,2150,30.645893063920894,25.18939487065482,27.317525022335776,34.20969053112403,36.79845437132893
Ladrillo,L18,ssp585,gis,2300,95.19790147031917,84.19881394440654,88.60631491789705,103.38149298483678,109.7539734821807
MAGICC-SLR,Nauels2025,ssp126,gis,2100,6.401275386354422,3.499396250647955,4.54210954285992,8.652899492510395,13.072947972147343
MAGICC-SLR,Nauels2025,ssp126,gis,2150,9.31219456099364,5.001183757675331,6.500195159063944,13.017140986312212,20.693100485015897
MAGICC-SLR,Nauels2025,ssp126,gis,2300,14.97829851426494,7.387004501718211,9.834834940358297,20.77585501737879,36.80133281018107
MAGICC-SLR,Nauels2025,ssp245,gis,2100,9.283617426671595,5.488035947410309,7.147685500683251,12.24297726959802,13.838792808892489
MAGICC-SLR,Nauels2025,ssp245,gis,2150,16.52813440609547,9.551509509120294,11.53851160577636,20.65352299769544,24.43603390710816
MAGICC-SLR,Nauels2025,ssp245,gis,2300,35.78984963527208,16.189394128042647,21.052902259234855,44.79280375796874,57.0993355781685
MAGICC-SLR,Nauels2025,ssp585,gis,2100,13.49227039017999,8.999811949293058,10.66385383786632,17.228463438955288,21.1535128022383
MAGICC-SLR,Nauels2025,ssp585,gis,2150,32.399742605388106,19.861063135070506,23.85989015384971,49.53516894376764,110.83477822935852
MAGICC-SLR,Nauels2025,ssp585,gis,2300,113.00768914943164,64.02310888699635,79.7610365059997,369.7217921934729,744.2641611151339
BRICK 2.0,WR-GSIC,ssp126,glaciers,2100,11.9951809774217,10.462775952045842,,,14.00646285995022
BRICK 2.0,WR-GSIC,ssp126,glaciers,2150,17.178196399287906,14.560526881945316,,,20.13418328323896
BRICK 2.0,WR-GSIC,ssp126,glaciers,2300,27.257046471053435,20.97655386964082,,,33.10697641003664
BRICK 2.0,WR-GSIC,ssp245,glaciers,2100,13.479270827662358,11.660265883772416,,,15.746168830110127
BRICK 2.0,WR-GSIC,ssp245,glaciers,2150,20.818500770805663,17.14737328216267,,,24.509307673092025
BRICK 2.0,WR-GSIC,ssp245,glaciers,2300,32.413616351880634,23.033290128580255,,,40.85475791383059
BRICK 2.0,WR-GSIC,ssp585,glaciers,2100,16.46875440423225,14.041743653381936,,,19.254184891193766
BRICK 2.0,WR-GSIC,ssp585,glaciers,2150,27.13559731782666,20.932334263727647,,,32.91953989459603
BRICK 2.0,WR-GSIC,ssp585,glaciers,2300,35.202892443396344,23.392982277449597,,,47.106874341471496
FACTS,ar5glaciers,ssp126,glaciers,2100,8.947757720947266,5.554234218597413,6.6808431930542,11.167167922973633,13.40746849060058
FACTS,ar5glaciers,ssp126,glaciers,2150,11.99919776916504,6.973708381652833,8.879051254272461,15.299617691040035,18.86831329345703
FACTS,ar5glaciers,ssp245,glaciers,2100,11.37566032409668,7.120563163757325,8.57790554046631,14.275904403686525,16.72056594848632
FACTS,ar5glaciers,ssp245,glaciers,2150,17.53253402709961,10.745260963439945,13.17518118286133,22.52513494873047,27.399136352539053
FACTS,ar5glaciers,ssp585,glaciers,2100,15.46291961669922,9.502861938476563,11.871930618286134,19.862710311889646,23.35337913513182
FACTS,ar5glaciers,ssp585,glaciers,2150,28.4041748046875,16.043580627441408,21.262944229125974,31.570001220703126,31.570001220703126
FACTS,emuglaciers,ssp126,glaciers,2100,9.245886611938475,5.714510345458985,7.045029983520508,11.149871559143069,13.073293762207031
FACTS,emuglaciers,ssp245,glaciers,2100,12.210803222656253,8.450757446289064,10.03072876739502,14.392802841186525,16.13069892883301
FACTS,emuglaciers,ssp585,glaciers,2100,17.72603988647461,13.387936096191408,15.04999397277832,20.231552719116213,22.797534255981446
Ladrillo,L18,ssp126,glaciers,2100,7.892430497746995,6.077908361412712,6.819370462005627,9.032898247417048,9.849751531913403
Ladrillo,L18,ssp126,glaciers,2150,9.741219420511449,7.515414260896401,8.4386270126369,11.088562335551998,12.107616329908495
Ladrillo,L18,ssp126,glaciers,2300,12.431439108682763,9.60955461676272,10.750261847642143,14.113853352233374,15.378773267434402
Ladrillo,L18,ssp245,glaciers,2100,9.948515451890158,7.728306640459235,8.636881155946863,11.29671238701343,12.248839425667834
Ladrillo,L18,ssp245,glaciers,2150,13.915587516565068,10.923155222674602,12.173569087891718,15.702429405816948,16.93147530050696
Ladrillo,L18,ssp245,glaciers,2300,19.023489096956823,15.088370252563948,16.77291305409562,21.41419904392853,23.072625068104266
Ladrillo,L18,ssp585,glaciers,2100,14.282445613680537,11.222302845368546,12.455614479123746,15.995070489696484,17.318960309152526
Ladrillo,L18,ssp585,glaciers,2150,21.926810232350743,17.508296624446547,19.351833979912584,24.472324187637792,26.240548468149868
Ladrillo,L18,ssp585,glaciers,2300,27.72365892561144,22.253709852871346,24.54110562579191,30.828812624029716,33.05237662992688
MAGICC-SLR,Nauels2025,ssp126,glaciers,2100,10.44819043611281,6.544811711234072,8.433758756684533,12.414165746250283,13.669605700907594
MAGICC-SLR,Nauels2025,ssp126,glaciers,2150,12.278045232411682,7.927284612578752,9.945373959273724,14.783813684942306,16.44823333971117
MAGICC-SLR,Nauels2025,ssp126,glaciers,2300,13.799726083865266,8.486584824488205,11.062241382408814,17.12414406740063,19.715185435926692
MAGICC-SLR,Nauels2025,ssp245,glaciers,2100,12.535170684740605,8.006293793038346,10.33566913580208,14.405416343390888,15.423537452230534
MAGICC-SLR,Nauels2025,ssp245,glaciers,2150,16.714586745263688,11.256950553019738,14.019204194321045,19.053795241247553,20.418533941494907
MAGICC-SLR,Nauels2025,ssp245,glaciers,2300,21.468602639037208,15.163399335479768,18.17992762762606,24.354019438305013,26.114061855516756
MAGICC-SLR,Nauels2025,ssp585,glaciers,2100,15.296353390911875,9.943847193912092,12.990861453534082,17.01616476304275,18.45324329180828
MAGICC-SLR,Nauels2025,ssp585,glaciers,2150,22.0342410513801,16.139968490076996,19.157203511269564,24.036534822801645,26.231315928927188
MAGICC-SLR,Nauels2025,ssp585,glaciers,2300,29.100328582126295,23.89195531080763,26.04084924320412,31.363882500284873,33.72678053351146
FACTS,ssp-lws,ssp126,lws,2100,2.993846035003662,0.9211801147460938,1.7497439422607424,4.248064918518066,4.977070178985596
FACTS,ssp-lws,ssp126,lws,2150,4.579002952575683,1.6806342220306396,2.9082854480743414,6.333167640686035,7.325365524291992
FACTS,ssp-lws,ssp245,lws,2100,3.1142893791198736,0.808569600582123,1.7047377243041997,4.498165267944336,5.28630916595459
FACTS,ssp-lws,ssp245,lws,2150,5.196758460998535,1.611032886505127,3.063929901123047,7.269112739562988,8.485459442138673
FACTS,ssp-lws,ssp585,lws,2100,2.9554136276245115,0.8502851963043214,1.6857779922485354,4.226862380981445,4.9698671531677245
FACTS,ssp-lws,ssp585,lws,2150,4.704394340515137,1.7226218605041506,2.9869464225769047,6.505680549621582,7.524681091308593
Ladrillo,L18,ssp126,lws,2100,2.596380650083528,2.596380650083528,2.596380650083528,2.596380650083528,2.596380650083528
Ladrillo,L18,ssp126,lws,2150,4.2307986469202445,4.2307986469202445,4.2307986469202445,4.2307986469202445,4.2307986469202445
Ladrillo,L18,ssp126,lws,2300,8.483616077316128,8.483616077316128,8.483616077316128,8.483616077316128,8.483616077316128
Ladrillo,L18,ssp245,lws,2100,2.596380650083528,2.596380650083528,2.596380650083528,2.596380650083528,2.596380650083528
Ladrillo,L18,ssp245,lws,2150,4.2307986469202445,4.2307986469202445,4.2307986469202445,4.2307986469202445,4.2307986469202445
Ladrillo,L18,ssp245,lws,2300,8.483616077316128,8.483616077316128,8.483616077316128,8.483616077316128,8.483616077316128
Ladrillo,L18,ssp585,lws,2100,2.596380650083528,2.596380650083528,2.596380650083528,2.596380650083528,2.596380650083528
Ladrillo,L18,ssp585,lws,2150,4.2307986469202445,4.2307986469202445,4.2307986469202445,4.2307986469202445,4.2307986469202445
Ladrillo,L18,ssp585,lws,2300,8.483616077316128,8.483616077316128,8.483616077316128,8.483616077316128,8.483616077316128
MAGICC-SLR,Nauels2025,ssp126,lws,2100,3.0076045676447416,1.2391154692968895,1.7095219279795075,4.431632512751057,4.878152036372786
MAGICC-SLR,Nauels2025,ssp126,lws,2150,4.962999145299118,2.152945906207425,2.900401569997295,7.225718402908023,7.935218752581151
MAGICC-SLR,Nauels2025,ssp126,lws,2300,10.781041437526657,4.889694282067758,6.456753844299919,15.524889161289009,17.01237445469755
MAGICC-SLR,Nauels2025,ssp245,lws,2100,3.0076045676447416,1.2391154692968895,1.7095219279795075,4.431632512751057,4.878152036372786
MAGICC-SLR,Nauels2025,ssp245,lws,2150,4.962999145299118,2.152945906207425,2.900401569997295,7.225718402908023,7.935218752581151
MAGICC-SLR,Nauels2025,ssp245,lws,2300,10.781041437526657,4.889694282067758,6.456753844299919,15.524889161289009,17.01237445469755
MAGICC-SLR,Nauels2025,ssp585,lws,2100,3.0076045676447416,1.2391154692968895,1.7095219279795075,4.431632512751057,4.878152036372786
MAGICC-SLR,Nauels2025,ssp585,lws,2150,4.962999145299118,2.152945906207425,2.900401569997295,7.225718402908023,7.935218752581151
MAGICC-SLR,Nauels2025,ssp585,lws,2300,10.781041437526657,4.889694282067758,6.456753844299919,15.524889161289009,17.01237445469755
FACTS,tlm,ssp126,te,2100,14.051470184326172,9.404533767700196,11.103546310424806,17.004645126342773,20.65960838317871
FACTS,tlm,ssp126,te,2150,17.84750442504883,10.89753959655762,13.854631210327147,22.742835494995116,27.85692138671874
FACTS,tlm,ssp245,te,2100,18.838010406494146,13.283198394775392,15.368673248291016,22.66759866333008,27.01516052246093
FACTS,tlm,ssp245,te,2150,28.643949890136717,18.745019149780273,22.82690203857422,35.29216430664062,42.66731338500977
FACTS,tlm,ssp585,te,2100,28.818386840820313,21.20453926086426,23.950395278930667,34.819269897460934,42.33304992675781
FACTS,tlm,ssp585,te,2150,53.34743041992188,37.02778045654297,42.75259591674805,65.14825317382812,78.89998199462892
Ladrillo,L18,ssp126,te,2100,13.739070721426378,12.536128429843052,13.168298675015295,14.250920845303652,14.668955094740811
Ladrillo,L18,ssp126,te,2150,17.193822277799217,15.688394698939994,16.47952701532391,17.83437943346553,18.357530288177017
Ladrillo,L18,ssp126,te,2300,22.759419010279444,20.76668833624384,21.813908180106232,23.607322895192016,24.299816356831368
Ladrillo,L18,ssp245,te,2100,18.00036661427484,16.424320992022754,17.25256450328078,18.670971640492823,19.218662958178317
Ladrillo,L18,ssp245,te,2150,26.634492961146936,24.302475123297455,25.527997160899915,27.6267630205994,28.43716210070524
Ladrillo,L18,ssp245,te,2300,41.97914198525173,38.30360334931713,40.235172450242615,43.54307811026948,44.82036385015972
Ladrillo,L18,ssp585,te,2100,27.002423230747496,24.638190777322436,25.88064224002619,28.00840056035613,28.829994535460035
Ladrillo,L18,ssp585,te,2150,49.864738833153424,45.49876646010125,47.79317230550129,51.72245346803436,53.2396717060182
Ladrillo,L18,ssp585,te,2300,100.0482591958709,91.28840311635376,95.89188277136952,103.77556469574355,106.81970063393452
MAGICC-SLR,Nauels2025,ssp126,te,2100,11.090158502953017,6.647528436062944,8.220836003655625,14.931318108088789,18.61583755985837
MAGICC-SLR,Nauels2025,ssp126,te,2150,12.67911786219686,7.317225117126004,9.010508989712628,18.16546154616447,23.380878040541333
MAGICC-SLR,Nauels2025,ssp126,te,2300,16.735522709890873,9.147715496736772,11.592314685323862,25.572076386675352,34.621136918610766
MAGICC-SLR,Nauels2025,ssp245,te,2100,16.622682960777176,10.63199219388718,12.877414445578903,21.401419461764725,25.887163183413133
MAGICC-SLR,Nauels2025,ssp245,te,2150,23.229502258212214,14.235223538441549,17.26074516880558,31.61477581978035,40.10402319707061
MAGICC-SLR,Nauels2025,ssp245,te,2300,36.29622929070888,20.76491748821374,25.96988204153131,55.13074168172595,75.01118211973431
MAGICC-SLR,Nauels2025,ssp585,te,2100,27.88187236440489,18.417995629121418,22.08491232357216,35.74260053157495,41.294377043340184
MAGICC-SLR,Nauels2025,ssp585,te,2150,49.93681884723789,30.80964393102481,38.30709672888957,66.37628491432717,78.89008060335411
MAGICC-SLR,Nauels2025,ssp585,te,2300,103.4922584615633,58.39470784611868,74.4191177417526,142.90513047698428,179.79757355782425
FACTS,wf1e,ssp126,total,2100,41.24717559814454,22.70717628479004,32.69792321777344,50.470581268310546,56.25465026855469
FACTS,wf1e,ssp245,total,2100,51.179089355468754,33.33651962280274,42.06135549926758,61.87601055908203,66.97105834960938
FACTS,wf1e,ssp585,total,2100,71.04866638183594,52.50037918090821,61.30398522949219,83.73646704101562,93.5864663696289
FACTS,wf1f,ssp126,total,2100,39.781672668457034,25.742112731933595,31.052291625976565,48.501768585205085,55.770392761230454
FACTS,wf1f,ssp126,total,2150,60.20204772949219,35.58249145507813,43.493293151855475,77.60042449951172,88.8935513305664
FACTS,wf1f,ssp245,total,2100,48.682986450195315,34.788538513183596,39.00409555053711,58.14907543945313,66.78571228027344
FACTS,wf1f,ssp245,total,2150,80.04207153320314,54.00584899902344,61.94434643554688,99.30250323486328,113.41796997070313
FACTS,wf1f,ssp585,total,2100,64.93224182128907,47.05348098754883,54.423025085449225,77.24436358642579,88.43390869140624
FACTS,wf1f,ssp585,total,2150,117.07965698242188,82.70339904785158,96.71799792480468,141.48760314941407,160.63172912597656
FACTS,wf2e,ssp126,total,2100,45.89555053710937,27.47735565185547,35.163408752441406,60.084247985839845,76.99724212646485
FACTS,wf2e,ssp245,total,2100,57.095062255859375,38.07895309448243,45.63274832153321,74.46622088623047,94.73683807373044
FACTS,wf2e,ssp585,total,2100,79.41106567382812,57.396093750000006,65.4159224243164,101.5194073486328,128.44498229980462
FACTS,wf2f,ssp126,total,2100,46.11367187500001,32.227333526611325,37.03752734375,61.28592565917969,78.10053161621082
FACTS,wf2f,ssp126,total,2150,72.02442321777343,47.82747451782227,55.06754907226563,97.50404052734376,127.1326458740234
FACTS,wf2f,ssp245,total,2100,56.914437866210946,41.425410003662115,45.998819061279306,75.2179937133789,92.00418914794906
FACTS,wf2f,ssp245,total,2150,98.1462615966797,68.19892974853515,79.86429058837892,134.62259033203125,169.2264593505859
FACTS,wf2f,ssp585,total,2100,76.61276550292969,54.85792755126953,63.636753112792974,101.75796179199216,126.46329467773435
FACTS,wf2f,ssp585,total,2150,151.70228881835936,106.63674560546876,123.63108862304688,208.412310546875,257.2511169433591
FACTS,wf3e,ssp126,total,2100,41.1756576538086,28.018339996337893,34.12974697875977,48.78156344604492,56.914841003417905
FACTS,wf3e,ssp245,total,2100,53.50764465332031,39.53919052124024,44.907590972900394,79.18834930419922,99.8847528076172
FACTS,wf3e,ssp585,total,2100,91.86170043945312,60.59482147216797,69.94316357421876,115.780857421875,130.92179077148435
FACTS,wf3f,ssp126,total,2100,43.106806945800784,33.07060379028321,36.95658169555664,50.00436895751953,58.32089660644531
FACTS,wf3f,ssp126,total,2150,74.9017333984375,52.394508361816406,60.432299987792966,96.60013793945312,109.9999359130859
FACTS,wf3f,ssp245,total,2100,55.081787109375,42.67008911132813,46.7848959350586,81.15491802978514,101.7710107421875
FACTS,wf3f,ssp245,total,2150,105.22191772460938,72.78184722900392,83.12649566650391,300.36357373046866,455.5774731445311
FACTS,wf3f,ssp585,total,2100,91.85983276367188,60.072198181152345,70.59423962402344,114.9327666015625,130.18868225097657
FACTS,wf3f,ssp585,total,2150,310.6564819335938,121.13843627929688,193.79719445800785,476.5996967773437,535.8446020507811
FACTS,wf4,ssp126,total,2100,53.467114257812504,26.966621856689457,35.53908325195312,83.86600970458979,134.6128649902343
FACTS,wf4,ssp126,total,2150,83.12250061035158,37.09654449462891,52.539689208984385,144.17760522460935,237.68405395507804
FACTS,wf4,ssp245,total,2100,67.89636535644532,36.1578858947754,45.19120812988282,120.2024659423828,182.48351867675777
FACTS,wf4,ssp245,total,2150,111.18673095703126,53.17811584472656,71.92717626953126,207.70700097656243,390.92529052734375
FACTS,wf4,ssp585,total,2100,90.76986083984374,50.68764099121094,60.70895294189453,160.2202872314453,248.16163696289047
FACTS,wf4,ssp585,total,2150,162.33768310546876,84.33651824951173,113.27022985839848,306.3595112304687,715.9267602539055
Ladrillo,L18,ssp126,total,2100,35.496659706973105,32.95057436436048,34.02571721142608,37.13518639356528,40.894568919747535
Ladrillo,L18,ssp126,total,2150,46.38588528081167,43.12387029799776,44.49035609179593,48.52047524094673,52.346294577141315
Ladrillo,L18,ssp126,total,2300,68.23861420807755,63.28915920620515,65.32814785497489,71.51359680625282,76.05965998197269
Ladrillo,L18,ssp245,total,2100,50.58888792962651,41.90945212224935,43.758579157483105,79.81092462380388,98.1661768250022
Ladrillo,L18,ssp245,total,2150,110.94958736404138,63.62707209918888,66.97426847037457,153.99564494082384,184.53139013909637
Ladrillo,L18,ssp245,total,2300,272.87453212586445,105.9642938045672,115.00807880093949,358.73143827521835,423.90061418718506
Ladrillo,L18,ssp585,total,2100,101.23531713417032,75.9450418974031,85.64352388925322,120.72608160218806,137.1917224387517
Ladrillo,L18,ssp585,total,2150,209.98488448782305,163.98667611311055,181.4357729167319,243.02635515216852,269.2781959597896
Ladrillo,L18,ssp585,total,2300,535.038210679443,414.77831783058525,458.88613440307216,617.0666324805227,679.229969226866
MAGICC-SLR,Nauels2025,ssp126,total,2100,35.592213393630836,22.94751237713457,27.35579814288415,48.8842910855376,60.889256277990455
MAGICC-SLR,Nauels2025,ssp126,total,2150,45.9368640506098,28.046132751277938,34.03685247779374,66.87762683452443,87.01415744438044
MAGICC-SLR,Nauels2025,ssp126,total,2300,66.49419349167921,36.53792041886034,46.95346206201031,106.4768062739972,153.13752765104212
MAGICC-SLR,Nauels2025,ssp245,total,2100,53.24208116859726,34.399068833970304,40.56373232380015,70.37070474471314,87.04623184889194
MAGICC-SLR,Nauels2025,ssp245,total,2150,88.11334399624147,51.32060884133749,64.63679920018626,125.3126143448382,159.65169516819378
MAGICC-SLR,Nauels2025,ssp245,total,2300,186.77109572937383,89.6828902931853,117.99813525481396,305.92423033484175,429.4291288598953
MAGICC-SLR,Nauels2025,ssp585,total,2100,97.8499650158884,63.534431459595446,74.81607749619081,132.34239134780367,170.3224647604705
MAGICC-SLR,Nauels2025,ssp585,total,2150,262.9267640732753,153.31449579218673,189.73702844938907,387.7877235443263,556.6974475380014
MAGICC-SLR,Nauels2025,ssp585,total,2300,1015.9819102303596,548.4222224398511,691.0758186492687,1585.340944588126,1927.5208347860555
